Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,type,region
12-06-2022,1.957328092,19375.08,8648.58,3802.14,0,6924.36,organic,PhoenixTucson
12-06-2022,1.59576446,126341.74,82901.35,4610.84,0,38829.55,conventional,Pittsburgh
12-06-2022,1.854370208,6634.56,1838.7,2.78,0,4793.08,organic,Pittsburgh
12-06-2022,1.535042709,1795793.95,1006582.85,291550.22,3225.92,494434.96,conventional,Plains
12-06-2022,2.060204154,49031.5,10811.16,939.17,0,37281.17,organic,Plains
12-06-2022,1.442158128,685799.71,435844.55,106078.11,29605.43,114271.61,conventional,Portland
12-06-2022,2.461515433,28221.75,3922.22,20980.88,0,3318.66,organic,Portland
12-06-2022,1.867568114,73016.58,21026.64,35032.81,34.34,16922.79,conventional,Providence
12-06-2022,1.972834093,5239.82,67.63,38.76,0,5133.43,organic,Providence
12-06-2022,1.54350342,368823.65,166816.33,68012.71,1552.82,132441.77,conventional,RaleighGreensboro
12-06-2022,1.815128782,25375.22,672.04,3567.82,32.17,21103.2,organic,RaleighGreensboro
12-06-2022,1.483596694,283295.22,142027.4,59096.17,137.89,82033.75,conventional,RichmondNorfolk
12-06-2022,1.735615913,17848.34,1396.73,2176.62,0,14274.99,organic,RichmondNorfolk
12-06-2022,1.430257985,175138.6,108181.59,26192.31,9.34,40755.36,conventional,Roanoke
12-06-2022,1.855703725,9178.07,1680.22,1189.17,0,6308.68,organic,Roanoke
12-06-2022,1.837260586,409378,192230.64,126987.74,2997.65,87161.98,conventional,Sacramento
12-06-2022,1.899184694,29207.16,4446.51,4792.58,2.48,19965.59,organic,Sacramento
12-06-2022,1.575915216,481060.07,266175.46,10384.74,50361.55,154138.32,conventional,SanDiego
12-06-2022,2.323400902,22943.43,14638.86,1199.61,0,7104.96,organic,SanDiego
12-06-2022,1.774669358,696940.67,446349.86,109342.62,4882.93,136365.26,conventional,SanFrancisco
12-06-2022,2.103964335,82110.35,15041.56,16138.36,1.35,50929.07,organic,SanFrancisco
12-06-2022,1.706602854,533036.26,304534.08,107169.21,185.57,121147.4,conventional,Seattle
12-06-2022,2.077421808,66934.79,6859.62,53539.63,1.13,6534.41,organic,Seattle
12-06-2022,1.540932521,478331.01,271844.87,58521.78,278.01,147686.35,conventional,SouthCarolina
12-06-2022,1.688279179,37972.14,2634.71,3111.27,34.48,32191.68,organic,SouthCarolina
12-06-2022,1.30967611,4249020.48,2462961.42,594276.89,35378.67,1154596.64,conventional,SouthCentral
12-06-2022,1.851544574,102265.05,29940.4,3509.63,0,68815.02,organic,SouthCentral
12-06-2022,1.490750434,4429626.21,3083282.66,234999.49,1384,1109953.69,conventional,Southeast
12-06-2022,1.454407283,498485.11,64924.75,11091.57,38.96,422429.84,organic,Southeast
12-06-2022,1.548101558,80549.2,49960.45,12347.52,0,18241.23,conventional,Spokane
12-06-2022,2.605622321,3793.28,235.71,2510.85,0,1046.72,organic,Spokane
12-06-2022,1.380682579,209124.78,129910.85,18442.67,57.36,60713.9,conventional,StLouis
12-06-2022,2.017375866,4339.62,1524.54,74.18,0,2740.89,organic,StLouis
12-06-2022,1.545518929,74492.11,13941.53,30696.25,377.48,29476.84,conventional,Syracuse
12-06-2022,1.610814427,4968.46,313.03,115.38,0,4540.05,organic,Syracuse
12-06-2022,1.411813754,455860.78,334449.42,15324.9,249.05,105837.4,conventional,Tampa
12-06-2022,1.156524675,80253.03,8750.84,90.3,0,71411.89,organic,Tampa
12-06-2022,1.321584467,150612.44,113669.04,12542.56,826.78,23574.06,conventional,Toledo
12-06-2022,2.464742107,2647.53,730.33,937.69,0,979.51,organic,Toledo
12-06-2022,1.492631891,34881472.54,18998007.12,6138738.8,684825.27,9057634.73,conventional,TotalUS
12-06-2022,1.87597581,1857213.07,355737.97,261040.68,112.76,1240321.65,organic,TotalUS
12-06-2022,1.417022483,6704793.47,4004783.5,1296819.23,74458.75,1328278.6,conventional,West
12-06-2022,2.211558158,261387.29,79522.22,114049.83,1.16,67814.08,organic,West
12-06-2022,1.370827392,818978.1,441970.72,89962.99,3641.2,281600.63,conventional,WestTexNewMexico
12-06-2022,1.492569269,25599.62,4566.99,1153.14,0,19879.48,organic,WestTexNewMexico
12-06-2022,1.226492807,117443.98,84172.27,10543.67,1.05,22726.99,conventional,Wichita
12-06-2022,2.177665114,2448.95,1645.68,6.45,0,796.82,organic,Wichita
19-06-2022,1.413097124,120724.1,24613.98,76486.61,8.14,19615.38,conventional,Albany
19-06-2022,2.021766177,3994.55,311.49,387.52,0,3295.54,organic,Albany
19-06-2022,1.518400817,679308.97,444466.84,60874.35,90.32,173877.46,conventional,Atlanta
19-06-2022,2.181994088,23167.36,2432.64,9705.26,0,11029.46,organic,Atlanta
19-06-2022,1.640584502,812795.15,263793.3,190476.59,1773.11,356752.13,conventional,BaltimoreWashington
19-06-2022,2.194700035,54688.88,389.63,13196.27,6.91,41096.06,organic,BaltimoreWashington
19-06-2022,1.444075665,283061.17,178631.59,14410.55,36.24,89982.78,conventional,BirminghamMontgomery
19-06-2022,1.827576827,13174.14,434.38,516.25,0,12223.51,organic,BirminghamMontgomery
19-06-2022,1.521717507,108028.59,63748.01,17152.66,133.36,26994.57,conventional,Boise
19-06-2022,3.219564795,4747.89,94.84,3674.19,0,978.86,organic,Boise
19-06-2022,1.719247096,500522.58,94871.32,265940.45,82.58,139628.24,conventional,Boston
19-06-2022,2.007925946,38524.01,373.53,2605.62,0,35544.86,organic,Boston
19-06-2022,1.514996486,175356.23,31761.66,49000.7,1523.62,93070.25,conventional,BuffaloRochester
19-06-2022,1.89534006,14065.67,1001.77,103.03,0,12960.86,organic,BuffaloRochester
19-06-2022,1.657211112,5692982.95,3385001.31,435803.93,572820.11,1299357.6,conventional,California
19-06-2022,2.122794424,294225.58,112184.94,40653.52,3.47,141383.64,organic,California
19-06-2022,1.619987823,297857.9,123928.05,56362.67,1701.37,115865.82,conventional,Charlotte
19-06-2022,1.915327242,17231.12,110.07,3244.71,15.73,13860.62,organic,Charlotte
19-06-2022,1.72352077,786313.5,402231.27,154800.29,56846.04,172435.91,conventional,Chicago
19-06-2022,1.35288722,49408.89,6631.88,3105.1,0,39671.9,organic,Chicago
19-06-2022,1.395721406,293042.52,220561.18,40092.86,164.36,32224.12,conventional,CincinnatiDayton
19-06-2022,2.506674026,13830.69,1785.14,9562.88,0,2482.68,organic,CincinnatiDayton
19-06-2022,1.350016794,248510.45,191269.15,22838.56,103.58,34299.16,conventional,Columbus
19-06-2022,2.228729423,7359.32,1715.03,2895.59,0,2748.7,organic,Columbus
19-06-2022,1.316906113,1166027.17,559826.94,193751.64,4975.63,407472.96,conventional,DallasFtWorth
19-06-2022,1.966874534,36790.35,14427.77,1086.07,0,21276.51,organic,DallasFtWorth
19-06-2022,1.623658131,822882.41,334931.55,290858.13,16406.91,180685.82,conventional,Denver
19-06-2022,2.194147714,35300.81,27006.29,888.61,0,7405.91,organic,Denver
19-06-2022,1.416014388,471146.68,325469.41,62243.13,4344.68,79089.46,conventional,Detroit
19-06-2022,2.099048486,13862.27,5422.12,1331.07,0,7109.09,organic,Detroit
19-06-2022,1.919616737,140495.96,43264.25,49901.58,5634.94,41695.19,conventional,GrandRapids
19-06-2022,1.675495131,7381.16,153.04,868.95,0,6359.17,organic,GrandRapids
19-06-2022,1.506713173,3816440.07,2200307.59,784586.3,91536.99,740009.19,conventional,GreatLakes
19-06-2022,1.840986869,157099.31,29946.76,27660.41,0,99492.14,organic,GreatLakes
19-06-2022,1.512621753,343624.76,140892.77,102371.65,1031.27,99329.07,conventional,HarrisburgScranton
19-06-2022,1.77519434,12511.17,268.6,648.08,0,11594.49,organic,HarrisburgScranton
19-06-2022,1.496036189,331648.04,62840.75,207388.84,13.29,61405.16,conventional,HartfordSpringfield
19-06-2022,1.941592647,20507.04,356.76,6136.15,0,14014.13,organic,HartfordSpringfield
19-06-2022,1.258538054,632683.73,430162.8,96235.07,12263.77,94022.09,conventional,Houston
19-06-2022,2.004389613,18438.59,9722.98,280.44,0,8435.18,organic,Houston
19-06-2022,1.381342066,256925.73,187997.93,26851.08,160.99,41915.73,conventional,Indianapolis
19-06-2022,2.28001335,6695.63,1129.05,3131.01,0,2435.57,organic,Indianapolis
19-06-2022,1.497164552,168790.78,107589.12,9805.82,8.18,51387.66,conventional,Jacksonville
19-06-2022,1.426357468,25091.68,57.61,204.9,0,24829.16,organic,Jacksonville
19-06-2022,1.311087449,374350.56,236817.06,42314.29,670.1,94549.11,conventional,LasVegas
19-06-2022,2.297186976,10355.9,3702.9,4039.82,0,2613.19,organic,LasVegas
19-06-2022,1.609873137,2854296.58,1660590.51,54924.52,436428.67,702352.88,conventional,LosAngeles
19-06-2022,2.197881412,98586.24,60694.64,5256.34,0,32635.27,organic,LosAngeles
19-06-2022,1.411518491,103420.84,52578.34,21649.13,29.56,29163.81,conventional,Louisville
19-06-2022,2.27937232,7198.46,1637.22,4190.95,0,1370.28,organic,Louisville
19-06-2022,1.507641314,824754.52,596578.7,26743.47,244.49,201186.72,conventional,MiamiFtLauderdale
19-06-2022,1.499313562,102484.7,1144.81,684.05,0,100655.84,organic,MiamiFtLauderdale
19-06-2022,1.532191748,3428826.52,1574062.46,657631.57,5613.45,1191519.04,conventional,Midsouth
19-06-2022,2.044078506,206614.69,10853.71,52305.73,84.92,143370.33,organic,Midsouth
19-06-2022,1.493180514,252999.96,150448.17,26345.37,16.48,76189.94,conventional,Nashville
19-06-2022,2.280328056,15352.31,2734.32,4915.65,0,7702.34,organic,Nashville
19-06-2022,1.335712616,239297.68,145869.8,17586.99,8.77,75831.04,conventional,NewOrleans
19-06-2022,1.719323537,13010.88,203.11,38.99,0,12768.78,organic,NewOrleans
19-06-2022,1.388395439,2151259.58,332909.03,1302536.8,412.51,515401.24,conventional,NewYork
19-06-2022,2.000656409,100178.73,6230.63,10976.55,0,82971.55,organic,NewYork
19-06-2022,1.471129359,5346236.49,1170528.42,2778532.97,6023.67,1391151.44,conventional,Northeast
19-06-2022,2.016563682,276919.18,15778.47,30851.99,0,230288.72,organic,Northeast
19-06-2022,1.516931492,406714.68,95803.88,227908.95,59.83,82942.02,conventional,NorthernNewEngland
19-06-2022,2.367661921,20768.61,2207.08,533.06,0,18028.47,organic,NorthernNewEngland
19-06-2022,1.505132283,449319.12,297342.8,11749.3,34.29,140191.21,conventional,Orlando
19-06-2022,1.409677932,64838.67,5390.18,130.2,0,59318.28,organic,Orlando
19-06-2022,1.422391146,118378.93,77239.16,12470.5,71.35,28597.91,conventional,PeoriaSpringfield
19-06-2022,1.84093981,3219.58,289.8,316.32,0,2613.45,organic,PeoriaSpringfield
19-06-2022,1.439010338,590677.98,159722.57,240945.18,1509.59,188500.63,conventional,Philadelphia
19-06-2022,2.159664453,28232.04,1136.38,7119.83,0,19975.84,organic,Philadelphia
19-06-2022,1.127831647,1081440.3,696664.6,184892.9,39244.24,160638.56,conventional,PhoenixTucson
19-06-2022,1.979191098,26777.1,11558.29,7408.78,0,7810.03,organic,PhoenixTucson
19-06-2022,1.53771612,125663.08,81794.13,7803.76,25.73,36039.46,conventional,Pittsburgh
19-06-2022,1.854569763,7997.49,1778.79,9.73,0,6208.96,organic,Pittsburgh
19-06-2022,1.588728266,1815362.26,993411.56,307209.66,2367.87,512373.17,conventional,Plains
19-06-2022,1.874049499,57199.57,9285.12,1049.02,0,46865.42,organic,Plains
19-06-2022,1.496627975,598104.31,352487.1,100982.97,32833.07,111801.17,conventional,Portland
19-06-2022,2.534353555,28042.96,905.95,23196.75,0,3940.26,organic,Portland
19-06-2022,1.817997583,69478.99,17770.95,35235.46,20.05,16452.53,conventional,Providence
19-06-2022,2.015691999,5196.38,15.17,26.21,0,5155,organic,Providence
19-06-2022,1.56027754,360430.9,146682.78,76706.81,1318.81,135722.51,conventional,RaleighGreensboro
19-06-2022,1.860388314,21258.63,521.28,3514.26,38.61,17184.48,organic,RaleighGreensboro
19-06-2022,1.450058719,286297.44,147853.48,57270.15,130.55,81043.26,conventional,RichmondNorfolk
19-06-2022,1.804242938,15171.67,378.12,3279.97,2.16,11511.42,organic,RichmondNorfolk
19-06-2022,1.383708762,173757.36,105612.65,27126.88,15.06,41002.76,conventional,Roanoke
19-06-2022,2.002417471,7653.8,713.17,2177.26,0,4763.37,organic,Roanoke
19-06-2022,1.824059157,409390.19,203139.05,119811.47,4118.03,82321.64,conventional,Sacramento
19-06-2022,2.018009485,25049.91,4495.31,4796.33,0,15758.28,organic,Sacramento
19-06-2022,1.590922247,544723.51,322592.7,11323.28,60270.85,150536.67,conventional,SanDiego
19-06-2022,2.364065926,19366.07,13174.41,1047.19,0,5144.48,organic,SanDiego
19-06-2022,1.759076321,693401.55,460371.67,90759.68,6158.7,136111.51,conventional,SanFrancisco
19-06-2022,2.14194776,80262.6,14152.81,18461.55,0,47648.24,organic,SanFrancisco
19-06-2022,1.740487762,508334.98,291117.12,114959.17,400.28,101858.41,conventional,Seattle
19-06-2022,2.36334461,48703.33,6374.69,36066.57,0,6262.07,organic,Seattle
19-06-2022,1.553152223,446453.42,214008.47,62619.48,323.15,169502.32,conventional,SouthCarolina
19-06-2022,1.800400715,34453.57,1482.07,4587.6,14.87,28369.03,organic,SouthCarolina
19-06-2022,1.332559112,4142705.79,2281800,581085.45,48336.23,1230464.42,conventional,SouthCentral
19-06-2022,1.84666474,129797.3,31430.17,5551.92,0,92815.22,organic,SouthCentral
19-06-2022,1.486125299,4421233.69,2901646.56,270325.72,1065.26,1248190.47,conventional,Southeast
19-06-2022,1.522687371,443983.2,19109.22,20883.93,17.84,403972.21,organic,Southeast
19-06-2022,1.568177502,76542.31,47611.25,13923.76,0,15007.3,conventional,Spokane
19-06-2022,2.484984512,3622.77,106.47,2386.24,0,1130.06,organic,Spokane
19-06-2022,1.427053592,203798.93,129644.47,19157.25,25.61,54971.6,conventional,StLouis
19-06-2022,2.027502564,4577.52,1429.81,57.43,0,3090.28,organic,StLouis
19-06-2022,1.482724006,78462.93,17086.86,30730.69,301.29,30344.09,conventional,Syracuse
19-06-2022,1.806449033,5136.36,337.3,181.22,0,4617.84,organic,Syracuse
19-06-2022,1.396768819,480882.77,350838.7,13790.72,46.61,116206.73,conventional,Tampa
19-06-2022,1.34328257,65732.1,3098.86,94.5,0,62538.74,organic,Tampa
19-06-2022,1.336543881,134491.46,97276.35,15430.06,1069.44,20715.61,conventional,Toledo
19-06-2022,2.118455319,3777,503.35,1463.58,0,1810.07,organic,Toledo
19-06-2022,1.49504684,34840660.94,18010469.87,7039953.77,855172.08,8933871.22,conventional,TotalUS
19-06-2022,1.921594713,1814279.62,308528.96,284738.82,106.23,1220905.61,organic,TotalUS
19-06-2022,1.426290387,6176873.18,3503711.98,1224778.17,127408.5,1320805.89,conventional,West
19-06-2022,2.28954189,248440.79,79940.57,105782.31,0,62717.92,organic,West
19-06-2022,1.26013736,875616.03,441074.88,73637.53,10908.79,349040.12,conventional,WestTexNewMexico
19-06-2022,1.548478039,26065.36,3696.45,2010.74,0,20358.17,organic,WestTexNewMexico
19-06-2022,1.295601832,109814.07,79465.56,8108.54,0.94,22239.02,conventional,Wichita
19-06-2022,1.972802182,2902.47,1629.99,6.44,0,1266.04,organic,Wichita
26-06-2022,1.431263085,107746.04,19806.77,69545.5,12.82,18380.94,conventional,Albany
26-06-2022,2.168956665,3520.56,287.15,380.18,0,2853.23,organic,Albany
26-06-2022,1.34183197,726470.44,415398.4,147902.84,160.85,163008.35,conventional,Atlanta
26-06-2022,1.95400947,25848.91,2003.13,11811.86,0,12033.92,organic,Atlanta
26-06-2022,1.451368753,859012.87,307858.77,210397.89,1749.13,339007.08,conventional,BaltimoreWashington
26-06-2022,2.066802501,51820.79,462.18,9053.77,1.15,42303.7,organic,BaltimoreWashington
26-06-2022,1.381749602,268038.2,155414.07,29611.88,46.27,82965.98,conventional,BirminghamMontgomery
26-06-2022,1.693951107,14314.78,252.73,816.32,0,13245.74,organic,BirminghamMontgomery
26-06-2022,1.522922434,112020.96,67102.42,20207.75,153.07,24557.72,conventional,Boise
26-06-2022,3.234730076,4178.73,128.82,3070.26,0,979.65,organic,Boise
26-06-2022,1.6236797,548822.09,61442.89,352802.05,45.09,134532.06,conventional,Boston
26-06-2022,1.988031305,31457.99,237.72,1766.09,0,29454.18,organic,Boston
26-06-2022,1.445227311,161609.78,25400.71,45334.2,1464.27,89410.6,conventional,BuffaloRochester
26-06-2022,1.907881035,12580.53,821.3,139.8,0,11619.44,organic,BuffaloRochester
26-06-2022,1.647777234,5728529.99,3535155.74,388545.03,536291.81,1268537.41,conventional,California
26-06-2022,2.057183047,306150.47,108708.83,30958.77,1.46,166481.41,organic,California
26-06-2022,1.585976719,278741.48,113066.78,52917.12,1786.62,110970.96,conventional,Charlotte
26-06-2022,2.138464693,12156.6,87.01,3942.96,15.6,8111.03,organic,Charlotte
26-06-2022,1.728453899,703595.15,387219.89,110518.8,62096.81,143759.65,conventional,Chicago
26-06-2022,1.396049592,41496.46,5905.53,3490.03,0,32100.9,organic,Chicago
26-06-2022,1.583229889,238348,160706.67,45552.43,98.86,31990.04,conventional,CincinnatiDayton
26-06-2022,2.459799881,13656.35,1859.48,8828.95,0,2967.92,organic,CincinnatiDayton
26-06-2022,1.518218298,203183.77,141487.49,25294.95,60.91,36340.43,conventional,Columbus
26-06-2022,2.242261322,8336.46,1293.19,4050.18,0,2993.09,organic,Columbus
26-06-2022,1.352923655,1094527.68,555520.9,188704.31,4966,345336.48,conventional,DallasFtWorth
26-06-2022,1.903621088,35225.7,14727.7,863.03,0,19634.97,organic,DallasFtWorth
26-06-2022,1.6620868,749456.44,369407.33,185147.87,23120.05,171781.19,conventional,Denver
26-06-2022,2.206175268,30927.15,23964.06,977.69,0,5985.39,organic,Denver
26-06-2022,1.347212445,473964.68,261701.61,146062.18,3321.53,62879.36,conventional,Detroit
26-06-2022,1.746497251,11395.84,2283.31,1181.61,0,7930.92,organic,Detroit
26-06-2022,1.544655487,188647,102877.8,48028.43,4139.05,33601.71,conventional,GrandRapids
26-06-2022,1.525155822,7319.74,9.58,961.99,0,6348.17,organic,GrandRapids
26-06-2022,1.512520573,3567089.85,2024126.95,798171.31,92540.31,652251.28,conventional,GreatLakes
26-06-2022,1.804871525,152375.27,21734.38,31751.62,0,98889.27,organic,GreatLakes
26-06-2022,1.49607694,316118.7,139754.32,86711.96,202.52,89449.9,conventional,HarrisburgScranton
26-06-2022,1.857961274,11151.89,187.27,606.3,0,10358.31,organic,HarrisburgScranton
26-06-2022,1.440606784,329681.5,35319.45,236754.01,67.06,57540.98,conventional,HartfordSpringfield
26-06-2022,2.153444145,15342.28,327.52,4298.01,0,10716.75,organic,HartfordSpringfield
26-06-2022,1.300980876,634238.97,446091.93,103371.43,11347.26,73428.35,conventional,Houston
26-06-2022,1.891641118,16646.28,8768.68,238.45,0,7639.14,organic,Houston
26-06-2022,1.518307435,203993.14,137478.8,28489.27,169.03,37856.04,conventional,Indianapolis
26-06-2022,2.10576614,9247.19,253.92,4144.63,0,4848.63,organic,Indianapolis
26-06-2022,1.431736522,176089.54,113963.81,6437.59,30.24,55657.91,conventional,Jacksonville
26-06-2022,1.736886979,12381.85,23.97,210.4,0,12147.49,organic,Jacksonville
26-06-2022,1.371253528,325158.77,205667.46,34028.68,4324.76,81137.87,conventional,LasVegas
26-06-2022,2.180486255,8756.67,3841.98,1764.17,0,3150.53,organic,LasVegas
26-06-2022,1.597025336,2625908.95,1504526.93,35065.88,404879.32,681436.82,conventional,LosAngeles
26-06-2022,2.092198242,116956.63,59809.51,4929.24,1.39,52216.49,organic,LosAngeles
26-06-2022,1.353602827,105660.79,57968.42,21477.94,18.31,26196.12,conventional,Louisville
26-06-2022,2.275053131,7446.7,1544.73,4592.49,0,1309.47,organic,Louisville
26-06-2022,1.388138352,834481.9,598701.87,38049.95,308.79,197414.08,conventional,MiamiFtLauderdale
26-06-2022,1.484096931,91905.75,5142.37,629.47,0,86133.9,organic,MiamiFtLauderdale
26-06-2022,1.47203556,3353151.87,1521139.98,698336.92,6073.34,1127601.62,conventional,Midsouth
26-06-2022,2.009846304,198352.32,9461.12,48689.7,83.4,140118.1,organic,Midsouth
26-06-2022,1.480710359,240926.59,137628.77,32853.78,8.39,70435.64,conventional,Nashville
